,Content ID,Reaction_Type,Datetime,Content_Type,Category,Sentiment,Score
9989,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,hate,19-12-2020 16:32,audio,animals,negative,5
9988,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,hate,14-09-2020 01:49,audio,animals,negative,5
9987,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,hate,07-05-2021 17:26,audio,animals,negative,5
9986,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,hate,31-01-2021 18:19,photo,technology,negative,5
9985,f24f469f-53f1-4901-b6c5-18827ae0a103,hate,23-11-2020 10:47,photo,culture,negative,5
9984,bcd3702f-c27e-48ce-889b-63f765f498ef,hate,24-02-2021 04:15,GIF,education,negative,5
10005,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,hate,03-08-2020 01:45,audio,technology,negative,5
10006,76898916-4024-4c32-909b-dd240879d76a,hate,20-01-2021 23:47,GIF,animals,negative,5
10007,76898916-4024-4c32-909b-dd240879d76a,hate,05-04-2021 21:16,GIF,animals,negative,5
10019,af373863-f9df-4330-b423-d2b802b30d6e,hate,17-07-2020 15:11,video,food,negative,5
10028,7913b30d-19fd-4900-8a68-ce141192b3ec,hate,20-11-2020 11:18,audio,cooking,negative,5
9644,96209724-37a8-475b-b80a-03e96a7c33b1,hate,11-07-2020 14:31,GIF,fitness,negative,5
10027,43450a12-1e4c-4a17-a846-9d8768984051,hate,28-12-2020 01:45,video,animals,negative,5
10026,43450a12-1e4c-4a17-a846-9d8768984051,hate,06-09-2020 03:41,video,animals,negative,5
10024,b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,16-02-2021 13:46,GIF,travel,negative,5
10023,b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,25-12-2020 22:31,GIF,travel,negative,5
10022,b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,25-02-2021 19:52,GIF,travel,negative,5
10021,b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,21-07-2020 05:09,GIF,travel,negative,5
10020,af373863-f9df-4330-b423-d2b802b30d6e,hate,29-04-2021 13:54,video,food,negative,5
10018,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,29-10-2020 02:56,photo,cooking,negative,5
10008,76898916-4024-4c32-909b-dd240879d76a,hate,17-05-2021 07:53,GIF,animals,negative,5
10017,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,10-03-2021 01:13,photo,cooking,negative,5
10016,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,02-10-2020 12:56,photo,cooking,negative,5
10015,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,09-11-2020 02:34,photo,cooking,negative,5
10014,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,31-10-2020 00:50,photo,cooking,negative,5
10013,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,22-10-2020 09:37,photo,cooking,negative,5
10012,301cfd14-3e4f-4058-b253-c591ef150888,hate,10-10-2020 08:05,audio,veganism,negative,5
10011,8204e4bd-c544-4a18-ac0d-6f5289957cdf,hate,05-02-2021 19:06,photo,dogs,negative,5
10010,8204e4bd-c544-4a18-ac0d-6f5289957cdf,hate,23-11-2020 07:52,photo,dogs,negative,5
10009,76898916-4024-4c32-909b-dd240879d76a,hate,11-10-2020 06:56,GIF,animals,negative,5
9983,bcd3702f-c27e-48ce-889b-63f765f498ef,hate,31-05-2021 22:51,GIF,education,negative,5
9982,bcd3702f-c27e-48ce-889b-63f765f498ef,hate,23-05-2021 00:45,GIF,education,negative,5
9981,bcd3702f-c27e-48ce-889b-63f765f498ef,hate,09-06-2021 08:20,GIF,education,negative,5
9946,af6c5966-dfe7-460b-9853-62ed9f18aed4,hate,07-01-2021 01:06,photo,technology,negative,5
9955,5444a751-c58b-456a-9fc9-1e4f292f2920,hate,13-12-2020 15:04,GIF,cooking,negative,5
9954,4e7535a7-4547-4da5-952e-607442ebed79,hate,28-10-2020 18:45,GIF,dogs,negative,5
9953,a82b8250-08aa-47a5-97c4-19f30f236179,hate,11-08-2020 00:53,audio,culture,negative,5
9952,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,hate,07-08-2020 23:05,photo,healthy eating,negative,5
9951,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,hate,09-05-2021 13:40,photo,healthy eating,negative,5
9950,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,hate,23-01-2021 08:17,audio,public speaking,negative,5
9949,af6c5966-dfe7-460b-9853-62ed9f18aed4,hate,01-04-2021 06:07,photo,technology,negative,5
9948,af6c5966-dfe7-460b-9853-62ed9f18aed4,hate,21-06-2020 07:43,photo,technology,negative,5
9947,af6c5966-dfe7-460b-9853-62ed9f18aed4,hate,08-10-2020 14:25,photo,technology,negative,5
9945,af6c5966-dfe7-460b-9853-62ed9f18aed4,hate,18-07-2020 03:10,photo,technology,negative,5
9957,4c598198-bd8b-4b86-8440-b8ecba62abe7,hate,11-03-2021 02:33,photo,technology,negative,5
9944,afe1fed5-5639-45c7-89f8-ce9d1078c910,hate,13-10-2020 07:58,audio,cooking,negative,5
9943,afe1fed5-5639-45c7-89f8-ce9d1078c910,hate,08-07-2020 08:40,audio,cooking,negative,5
9942,afe1fed5-5639-45c7-89f8-ce9d1078c910,hate,27-12-2020 05:07,audio,cooking,negative,5
9941,bd656a40-09c1-4219-8210-e667136e3734,hate,15-12-2020 03:06,GIF,culture,negative,5
9940,bd656a40-09c1-4219-8210-e667136e3734,hate,07-06-2021 20:04,GIF,culture,negative,5
9939,bd656a40-09c1-4219-8210-e667136e3734,hate,13-10-2020 13:43,GIF,culture,negative,5
9938,bd656a40-09c1-4219-8210-e667136e3734,hate,13-07-2020 00:44,GIF,culture,negative,5
9937,bd656a40-09c1-4219-8210-e667136e3734,hate,30-05-2021 01:35,GIF,culture,negative,5
9936,c323d478-30a2-4140-a2ba-935a37b2ec10,hate,06-04-2021 02:11,GIF,cooking,negative,5
9956,5444a751-c58b-456a-9fc9-1e4f292f2920,hate,07-03-2021 06:12,GIF,cooking,negative,5
9958,4c598198-bd8b-4b86-8440-b8ecba62abe7,hate,30-11-2020 22:10,photo,technology,negative,5
9980,bcd3702f-c27e-48ce-889b-63f765f498ef,hate,23-12-2020 03:15,GIF,education,negative,5
9970,8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,hate,05-07-2020 09:25,audio,technology,negative,5
9979,bcd3702f-c27e-48ce-889b-63f765f498ef,hate,05-01-2021 21:51,GIF,education,negative,5
9978,6fd589e8-53ab-4345-896a-f428a92fcbe6,hate,30-12-2020 22:42,video,education,negative,5
9977,6fd589e8-53ab-4345-896a-f428a92fcbe6,hate,02-02-2021 20:28,video,education,negative,5
9976,732e236f-f063-42b6-b5c1-24938385a126,hate,22-07-2020 21:28,audio,education,negative,5
9975,dd7069e3-d0ad-4599-b159-032267fd5008,hate,06-06-2021 09:32,photo,public speaking,negative,5
9974,e6193423-0d30-4439-884a-ea22fea68522,hate,25-08-2020 05:46,video,dogs,negative,5
9973,674507f9-c555-4876-89c7-c06b6db561c0,hate,20-02-2021 06:13,audio,animals,negative,5
9972,674507f9-c555-4876-89c7-c06b6db561c0,hate,01-08-2020 11:03,audio,animals,negative,5
9971,b9bfb48f-a6b6-4c15-869a-1acceea04fca,hate,08-05-2021 09:37,video,soccer,negative,5
9969,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,hate,07-11-2020 02:47,GIF,tennis,negative,5
9959,4c598198-bd8b-4b86-8440-b8ecba62abe7,hate,10-05-2021 12:38,photo,technology,negative,5
9968,83d08b29-6cdc-436c-89a6-20c3d60f7e73,hate,03-02-2021 18:09,GIF,soccer,negative,5
9967,83d08b29-6cdc-436c-89a6-20c3d60f7e73,hate,06-07-2020 09:10,GIF,soccer,negative,5
9966,476e3ce0-3291-4c77-b3a3-deabee114efc,hate,30-06-2020 07:46,audio,healthy eating,negative,5
9965,754eb96d-65d0-416b-aec4-4ba35836157d,hate,02-09-2020 09:24,GIF,tennis,negative,5
9964,65304022-f925-48f0-9dfc-436578f22c77,hate,13-02-2021 14:03,audio,soccer,negative,5
9963,1f0ed2b8-8531-416f-b694-a40a63f378a0,hate,25-08-2020 19:07,photo,animals,negative,5
9962,1f0ed2b8-8531-416f-b694-a40a63f378a0,hate,23-07-2020 03:50,photo,animals,negative,5
9961,e0c5ae74-b379-4d34-a7ae-824daea8d682,hate,25-06-2020 08:04,audio,soccer,negative,5
9960,e0c5ae74-b379-4d34-a7ae-824daea8d682,hate,14-04-2021 01:38,audio,soccer,negative,5
9838,34cb120b-853b-4788-8978-a3544449136b,hate,03-01-2021 18:20,photo,food,negative,5
10025,b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,06-05-2021 16:00,GIF,travel,negative,5
9836,7e2e14e2-79eb-41d0-8d5f-eba20460f049,hate,06-05-2021 00:51,photo,dogs,negative,5
9740,77099957-1551-435e-b386-704d8b91a46e,hate,05-08-2020 06:36,audio,cooking,negative,5
9714,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,hate,30-12-2020 18:08,audio,travel,negative,5
9713,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,hate,02-03-2021 00:37,photo,studying,negative,5
9712,802a8533-3051-4e2c-ad30-7751ece5d514,hate,26-12-2020 12:54,audio,food,negative,5
9711,b50871e0-183e-4a1d-884b-f20fb271041b,hate,12-07-2020 17:02,photo,cooking,negative,5
9710,72878c11-38cc-4442-bc81-7eeef47c531c,hate,19-01-2021 18:37,GIF,animals,negative,5
9709,b814490f-ff17-4f98-8fb0-cade9c2d8e61,hate,21-05-2021 03:17,GIF,culture,negative,5
9708,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,hate,22-11-2020 11:52,audio,fitness,negative,5
9707,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,hate,18-08-2020 05:26,audio,fitness,negative,5
9706,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,hate,03-03-2021 03:35,audio,fitness,negative,5
9705,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,hate,04-10-2020 20:05,audio,fitness,negative,5
9704,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,hate,06-01-2021 22:14,audio,fitness,negative,5
9703,59bb59ce-776b-4d28-85ee-c0d71c690b6a,hate,05-07-2020 04:21,audio,animals,negative,5
9702,8338222c-c31f-40f3-883c-44125f36bae8,hate,15-02-2021 14:21,video,education,negative,5
9701,8338222c-c31f-40f3-883c-44125f36bae8,hate,21-01-2021 02:01,video,education,negative,5
9700,8338222c-c31f-40f3-883c-44125f36bae8,hate,22-04-2021 01:00,video,education,negative,5
9699,8338222c-c31f-40f3-883c-44125f36bae8,hate,27-03-2021 03:16,video,education,negative,5
9698,2240bbde-db67-4d73-b885-f0117b4b2080,hate,13-02-2021 08:43,video,food,negative,5
9697,2240bbde-db67-4d73-b885-f0117b4b2080,hate,13-06-2021 06:09,video,food,negative,5
9696,990ad477-b9eb-4ea6-9ec8-3f941f53b758,hate,30-08-2020 21:38,audio,animals,negative,5
9695,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,02-07-2020 07:01,photo,education,negative,5
9694,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,11-02-2021 23:27,photo,education,negative,5
9715,ac120787-f331-497f-8733-7cd63dfd36b6,hate,11-09-2020 12:24,GIF,culture,negative,5
9716,ac120787-f331-497f-8733-7cd63dfd36b6,hate,30-08-2020 20:15,GIF,culture,negative,5
9717,ac120787-f331-497f-8733-7cd63dfd36b6,hate,25-07-2020 04:44,GIF,culture,negative,5
9729,e611ee64-7ada-428d-aa37-94c8c0782a91,hate,02-09-2020 03:02,GIF,cooking,negative,5
9738,a7a7c909-15cb-4719-835b-cc9f835feb50,hate,12-08-2020 20:54,GIF,animals,negative,5
9737,a7a7c909-15cb-4719-835b-cc9f835feb50,hate,17-05-2021 09:09,GIF,animals,negative,5
9736,e96d9fcb-b5be-4382-b809-6315dbe6f89a,hate,17-11-2020 13:33,photo,tennis,negative,5
9735,e96d9fcb-b5be-4382-b809-6315dbe6f89a,hate,27-06-2020 01:27,photo,tennis,negative,5
9734,e96d9fcb-b5be-4382-b809-6315dbe6f89a,hate,20-06-2020 16:43,photo,tennis,negative,5
9733,e611ee64-7ada-428d-aa37-94c8c0782a91,hate,22-03-2021 19:43,GIF,cooking,negative,5
9732,e611ee64-7ada-428d-aa37-94c8c0782a91,hate,24-06-2020 14:20,GIF,cooking,negative,5
9731,e611ee64-7ada-428d-aa37-94c8c0782a91,hate,07-08-2020 14:39,GIF,cooking,negative,5
9730,e611ee64-7ada-428d-aa37-94c8c0782a91,hate,03-03-2021 02:06,GIF,cooking,negative,5
9728,6fc7f722-0a93-4420-8376-09d6536ecef8,hate,25-03-2021 04:26,GIF,fitness,negative,5
9718,ac120787-f331-497f-8733-7cd63dfd36b6,hate,15-11-2020 06:55,GIF,culture,negative,5
9727,6fc7f722-0a93-4420-8376-09d6536ecef8,hate,08-10-2020 15:37,GIF,fitness,negative,5
9726,962e5969-cd65-4670-a2ae-b0266908426b,hate,14-01-2021 07:48,GIF,studying,negative,5
9725,962e5969-cd65-4670-a2ae-b0266908426b,hate,10-12-2020 00:24,GIF,studying,negative,5
9724,962e5969-cd65-4670-a2ae-b0266908426b,hate,23-04-2021 01:39,GIF,studying,negative,5
9723,05805658-8744-4cc4-825d-cbfed0ecea7c,hate,25-05-2021 21:33,photo,technology,negative,5
9722,ecbba40a-93f2-470a-b565-938f61f527a7,hate,07-06-2021 07:42,audio,public speaking,negative,5
9721,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,hate,27-10-2020 10:44,audio,tennis,negative,5
9720,9ec9b340-df2d-472f-9a7f-80b4790788e6,hate,11-09-2020 00:49,photo,travel,negative,5
9719,ac120787-f331-497f-8733-7cd63dfd36b6,hate,21-08-2020 22:15,GIF,culture,negative,5
9693,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,25-02-2021 04:44,photo,education,negative,5
9692,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,04-09-2020 01:10,photo,education,negative,5
9691,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,04-06-2021 07:36,photo,education,negative,5
9656,350e0d40-e036-459c-9cbe-73e003c33cfa,hate,04-07-2020 14:51,photo,technology,negative,5
9665,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,hate,20-06-2020 03:13,photo,education,negative,5
9664,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,hate,03-01-2021 10:09,photo,education,negative,5
9663,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,hate,19-03-2021 13:21,photo,education,negative,5
9662,062cbf2f-fc22-4357-8890-63e7f13fcd37,hate,19-10-2020 11:44,audio,education,negative,5
9661,13a4d35c-761c-47a3-b25b-5cc5825d04f2,hate,30-12-2020 11:32,photo,travel,negative,5
9660,60ca0278-5ed6-4669-939b-e6dc2021c07d,hate,10-01-2021 10:26,GIF,technology,negative,5
9659,0e2169f4-b881-42d0-b99c-034b32f83504,hate,30-03-2021 09:26,GIF,food,negative,5
9658,0e2169f4-b881-42d0-b99c-034b32f83504,hate,04-10-2020 15:38,GIF,food,negative,5
9657,350e0d40-e036-459c-9cbe-73e003c33cfa,hate,08-02-2021 16:00,photo,technology,negative,5
9655,350e0d40-e036-459c-9cbe-73e003c33cfa,hate,02-11-2020 00:06,photo,technology,negative,5
9667,a3e93c2d-7fb4-4881-994d-ee20ad564924,hate,27-11-2020 13:56,video,public speaking,negative,5
9654,350e0d40-e036-459c-9cbe-73e003c33cfa,hate,17-05-2021 15:37,photo,technology,negative,5
9653,350e0d40-e036-459c-9cbe-73e003c33cfa,hate,04-07-2020 10:33,photo,technology,negative,5
9652,350e0d40-e036-459c-9cbe-73e003c33cfa,hate,31-10-2020 21:11,photo,technology,negative,5
9651,a3d563e1-c7a6-4367-9195-cddc36863735,hate,03-10-2020 20:54,audio,healthy eating,negative,5
9650,a3d563e1-c7a6-4367-9195-cddc36863735,hate,23-11-2020 10:55,audio,healthy eating,negative,5
9649,baf5959e-204c-4acc-838c-87617e79f448,hate,30-03-2021 05:33,GIF,fitness,negative,5
9647,bb9dcde7-55bb-4fb8-b349-caa58fb08823,hate,04-07-2020 04:54,GIF,healthy eating,negative,5
9645,96209724-37a8-475b-b80a-03e96a7c33b1,hate,17-10-2020 13:28,GIF,fitness,negative,5
9835,cebae43b-4f77-4689-86e0-66fb107d5eef,hate,29-11-2020 13:33,GIF,culture,negative,5
9666,a3e93c2d-7fb4-4881-994d-ee20ad564924,hate,14-02-2021 04:07,video,public speaking,negative,5
9668,a3e93c2d-7fb4-4881-994d-ee20ad564924,hate,18-11-2020 17:18,video,public speaking,negative,5
9690,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,hate,15-12-2020 04:03,video,cooking,negative,5
9680,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,hate,11-05-2021 04:02,photo,veganism,negative,5
9689,c7b02507-18a2-4169-91f1-4fc727c8bc03,hate,22-04-2021 06:16,GIF,dogs,negative,5
9688,c7b02507-18a2-4169-91f1-4fc727c8bc03,hate,16-05-2021 19:09,GIF,dogs,negative,5
9687,b4c71928-99f0-4f1e-bdff-3d99c16113ac,hate,02-05-2021 12:26,video,travel,negative,5
9686,590873fc-e921-4396-a173-a43451675afc,hate,21-11-2020 16:21,GIF,studying,negative,5
9685,590873fc-e921-4396-a173-a43451675afc,hate,24-09-2020 01:35,GIF,studying,negative,5
9684,19179d57-4950-4a98-87fa-98f824551a6f,hate,12-02-2021 07:57,photo,education,negative,5
9683,19179d57-4950-4a98-87fa-98f824551a6f,hate,12-12-2020 20:01,photo,education,negative,5
9682,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,hate,09-06-2021 11:48,video,public speaking,negative,5
9681,227a8c57-e5a0-46a8-999d-fcdea42c0905,hate,01-03-2021 22:52,photo,education,negative,5
9679,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,hate,27-02-2021 20:58,photo,veganism,negative,5
9669,a3e93c2d-7fb4-4881-994d-ee20ad564924,hate,24-03-2021 12:18,video,public speaking,negative,5
9678,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,hate,28-03-2021 23:04,photo,veganism,negative,5
9677,56df8914-9d42-434d-9612-6bb518dd641e,hate,20-11-2020 05:25,video,fitness,negative,5
9676,56df8914-9d42-434d-9612-6bb518dd641e,hate,02-03-2021 07:05,video,fitness,negative,5
9675,7fe36d94-8867-4719-9c62-60b077cf5973,hate,08-07-2020 14:12,photo,travel,negative,5
9674,7fe36d94-8867-4719-9c62-60b077cf5973,hate,16-09-2020 01:21,photo,travel,negative,5
9673,5b379d75-649b-426f-b420-4e0b6e4a0e3d,hate,14-04-2021 09:14,video,soccer,negative,5
9672,5b379d75-649b-426f-b420-4e0b6e4a0e3d,hate,03-01-2021 20:34,video,soccer,negative,5
9671,5b379d75-649b-426f-b420-4e0b6e4a0e3d,hate,10-02-2021 05:55,video,soccer,negative,5
9670,5b379d75-649b-426f-b420-4e0b6e4a0e3d,hate,13-07-2020 08:29,video,soccer,negative,5
9739,77099957-1551-435e-b386-704d8b91a46e,hate,09-04-2021 09:52,audio,cooking,negative,5
9648,3dc03a86-f481-42fa-bf43-a7bcf3b6572e,hate,24-10-2020 21:23,audio,fitness,negative,5
9741,77099957-1551-435e-b386-704d8b91a46e,hate,10-06-2021 18:58,audio,cooking,negative,5
9789,a059c110-6fab-4a4f-9482-eaf2c269911e,hate,01-03-2021 23:38,GIF,food,negative,5
9811,0289b7bc-bc95-4f1d-83fe-9ca662194158,hate,03-01-2021 04:49,audio,tennis,negative,5
9810,abecd821-ad3d-43b0-a550-aadd9d267072,hate,30-11-2020 06:47,video,tennis,negative,5
9809,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,hate,22-05-2021 14:50,GIF,dogs,negative,5
9808,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,hate,11-09-2020 19:49,GIF,dogs,negative,5
9807,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,hate,17-04-2021 08:07,GIF,dogs,negative,5
9806,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,hate,01-11-2020 06:06,GIF,dogs,negative,5
9805,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,hate,03-04-2021 09:02,GIF,dogs,negative,5
9804,16fb5dcb-4349-4831-acf2-8c116ad7dae5,hate,18-03-2021 03:43,audio,technology,negative,5
9803,b2344491-76af-4b2c-b569-e9af85298b30,hate,06-01-2021 01:10,video,culture,negative,5
9802,b2344491-76af-4b2c-b569-e9af85298b30,hate,23-03-2021 00:06,video,culture,negative,5
9801,cb0bd265-610e-4d5f-bc00-1732f58562dc,hate,05-12-2020 13:09,GIF,science,negative,5
9800,cb0bd265-610e-4d5f-bc00-1732f58562dc,hate,01-03-2021 22:27,GIF,science,negative,5
9799,2d10f5b0-c590-429f-8b68-52c239617d26,hate,31-01-2021 20:25,GIF,technology,negative,5
9798,2d10f5b0-c590-429f-8b68-52c239617d26,hate,04-10-2020 15:07,GIF,technology,negative,5
9797,2d10f5b0-c590-429f-8b68-52c239617d26,hate,05-06-2021 10:57,GIF,technology,negative,5
9796,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,hate,18-05-2021 02:51,GIF,cooking,negative,5
9795,b90bb1f2-9dbf-4802-a0e2-103dac50d272,hate,18-07-2020 15:10,video,fitness,negative,5
9794,b90bb1f2-9dbf-4802-a0e2-103dac50d272,hate,15-02-2021 11:53,video,fitness,negative,5
9793,b90bb1f2-9dbf-4802-a0e2-103dac50d272,hate,12-12-2020 04:37,video,fitness,negative,5
9792,a059c110-6fab-4a4f-9482-eaf2c269911e,hate,31-01-2021 04:42,GIF,food,negative,5
9791,a059c110-6fab-4a4f-9482-eaf2c269911e,hate,07-05-2021 12:50,GIF,food,negative,5
9812,3a7b85dd-717e-4460-8144-498fdbc9380c,hate,06-12-2020 07:56,video,education,negative,5
9813,3a7b85dd-717e-4460-8144-498fdbc9380c,hate,08-05-2021 03:54,video,education,negative,5
9814,3a7b85dd-717e-4460-8144-498fdbc9380c,hate,10-03-2021 18:56,video,education,negative,5
9826,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,hate,31-01-2021 02:23,audio,healthy eating,negative,5
9834,cebae43b-4f77-4689-86e0-66fb107d5eef,hate,07-05-2021 07:18,GIF,culture,negative,5
9742,77099957-1551-435e-b386-704d8b91a46e,hate,23-02-2021 18:45,audio,cooking,negative,5
9833,3b436c19-72fe-429a-80dd-88d24ef549d1,hate,08-02-2021 21:53,video,soccer,negative,5
9832,a8d3e5b8-7838-477c-82ce-4c90029e56ce,hate,20-10-2020 05:23,photo,public speaking,negative,5
9831,a8d3e5b8-7838-477c-82ce-4c90029e56ce,hate,31-07-2020 10:56,photo,public speaking,negative,5
9830,a8d3e5b8-7838-477c-82ce-4c90029e56ce,hate,30-05-2021 03:50,photo,public speaking,negative,5
9829,a8d3e5b8-7838-477c-82ce-4c90029e56ce,hate,21-06-2020 17:20,photo,public speaking,negative,5
9828,447954af-c2c0-4546-881c-3ba1cb104209,hate,01-08-2020 02:59,audio,tennis,negative,5
9827,447954af-c2c0-4546-881c-3ba1cb104209,hate,17-02-2021 23:10,audio,tennis,negative,5
9825,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,hate,16-04-2021 03:41,audio,healthy eating,negative,5
9815,03e51c25-cba9-471b-b627-f15550b83fca,hate,20-08-2020 06:45,GIF,veganism,negative,5
9824,31d142d9-4557-4613-bce5-cfe63cd0a3cf,hate,09-12-2020 05:18,photo,soccer,negative,5
9823,31d142d9-4557-4613-bce5-cfe63cd0a3cf,hate,02-09-2020 03:47,photo,soccer,negative,5
9822,31d142d9-4557-4613-bce5-cfe63cd0a3cf,hate,29-11-2020 06:50,photo,soccer,negative,5
9821,31d142d9-4557-4613-bce5-cfe63cd0a3cf,hate,04-10-2020 19:45,photo,soccer,negative,5
9820,41bc0418-db4b-48b4-ada6-18eda999cd25,hate,21-06-2020 23:36,video,travel,negative,5
9819,71246f1e-0b64-4922-a6ae-c86c446837be,hate,14-11-2020 02:25,video,healthy eating,negative,5
9818,71246f1e-0b64-4922-a6ae-c86c446837be,hate,06-06-2021 04:38,video,healthy eating,negative,5
9817,daeddfcc-c030-4674-8317-56a23ab81799,hate,15-08-2020 17:18,audio,animals,negative,5
9816,daeddfcc-c030-4674-8317-56a23ab81799,hate,16-07-2020 11:28,audio,animals,negative,5
9790,a059c110-6fab-4a4f-9482-eaf2c269911e,hate,30-08-2020 04:00,GIF,food,negative,5
9646,bb9dcde7-55bb-4fb8-b349-caa58fb08823,hate,08-01-2021 07:00,GIF,healthy eating,negative,5
9788,a059c110-6fab-4a4f-9482-eaf2c269911e,hate,05-05-2021 17:47,GIF,food,negative,5
9753,11b96207-c1c5-4083-948d-2942684aae0d,hate,18-04-2021 09:19,photo,studying,negative,5
9762,693b5f91-52b1-4464-916c-91adccbec996,hate,14-06-2021 09:29,photo,culture,negative,5
9761,51a26a10-6973-4882-aa88-98b53978ce01,hate,13-12-2020 23:45,audio,veganism,negative,5
9760,51a26a10-6973-4882-aa88-98b53978ce01,hate,18-05-2021 08:02,audio,veganism,negative,5
9759,51a26a10-6973-4882-aa88-98b53978ce01,hate,02-04-2021 08:00,audio,veganism,negative,5
9758,51a26a10-6973-4882-aa88-98b53978ce01,hate,12-07-2020 11:54,audio,veganism,negative,5
9757,51a26a10-6973-4882-aa88-98b53978ce01,hate,22-07-2020 15:44,audio,veganism,negative,5
9756,11b96207-c1c5-4083-948d-2942684aae0d,hate,30-08-2020 00:21,photo,studying,negative,5
9755,11b96207-c1c5-4083-948d-2942684aae0d,hate,28-05-2021 09:40,photo,studying,negative,5
9754,11b96207-c1c5-4083-948d-2942684aae0d,hate,15-09-2020 22:44,photo,studying,negative,5
9752,11b96207-c1c5-4083-948d-2942684aae0d,hate,15-11-2020 11:42,photo,studying,negative,5
9764,4898f7e1-1431-4e9c-a444-dbea02d58f85,hate,06-05-2021 01:34,GIF,food,negative,5
9751,4bdd31e0-2f59-4262-bcbe-546678a3d203,hate,24-06-2020 16:51,photo,healthy eating,negative,5
9750,4bdd31e0-2f59-4262-bcbe-546678a3d203,hate,14-04-2021 23:36,photo,healthy eating,negative,5
9749,678dd299-afc6-4e35-890d-38a016cfdeff,hate,24-02-2021 09:30,video,public speaking,negative,5
9748,d03efe68-5986-48c4-8767-93b8f5881004,hate,24-01-2021 02:11,GIF,animals,negative,5
9747,d03efe68-5986-48c4-8767-93b8f5881004,hate,28-02-2021 00:45,GIF,animals,negative,5
9745,d03efe68-5986-48c4-8767-93b8f5881004,hate,27-10-2020 13:09,GIF,animals,negative,5
9787,b81f446e-be9b-4fff-8faf-7732c6306c75,hate,01-05-2021 03:45,audio,cooking,negative,5
9743,760e026f-8373-4aa4-acb5-03eb102fc733,hate,07-01-2021 23:42,audio,food,negative,5
9744,5c7fa152-9628-471d-b715-84e15c4b5d38,hate,08-07-2020 13:05,audio,tennis,negative,5
